Country Name;Country Code;Series Name;Series Code;2014 [YR2014];2015 [YR2015];2016 [YR2016];2017 [YR2017];2018 [YR2018];2019 [YR2019];2020 [YR2020];2021 [YR2021];2022 [YR2022];2023 [YR2023];
Netherlands;NLD;Agriculture, forestry, and fishing, value added (% of GDP);NV.AGR.TOTL.ZS;1.800989351;1.805985626;1.863991391;1.967874214;1.75987237;1.75880699;1.737372055;1.654646402;1.641947234;1.722556878;
Netherlands;NLD;Annual freshwater withdrawals, total (% of internal resources);ER.H2O.FWTL.ZS;86.27272727;76.46363636;72.94;71.96545455;73.54727273;76.39454545;75.50909091;72.23818182;..;..;
Netherlands;NLD;Births attended by skilled health staff (% of total);SH.STA.BRTC.ZS;..;..;..;..;..;..;..;..;..;..;
Netherlands;NLD;Contraceptive prevalence, any method (% of married women ages 15-49);SP.DYN.CONU.ZS;..;..;..;..;..;..;..;..;..;..;
Netherlands;NLD;Domestic credit provided by financial sector (% of GDP);FS.AST.DOMS.GD.ZS;..;..;..;..;..;..;..;..;..;..;
Netherlands;NLD;Electric power consumption (kWh per capita);EG.USE.ELEC.KH.PC;6712.774758;..;..;..;..;..;..;..;..;..;
Netherlands;NLD;Energy use (kg of oil equivalent per capita);EG.USE.PCAP.KG.OE;4325.523712;4233.043857;..;..;..;..;..;..;..;..;
Netherlands;NLD;Exports of goods and services (% of GDP);NE.EXP.GNFS.ZS;81.38226154;83.99184753;80.90950116;85.17954721;87.05645945;85.32093949;81.24152595;86.4500028;96.44362158;88.53708181;
Netherlands;NLD;External debt stocks, total (DOD, current US$);DT.DOD.DECT.CD;..;..;..;..;..;..;..;..;..;..;
Netherlands;NLD;Fertility rate, total (births per woman);SP.DYN.TFRT.IN;1.71;1.66;1.66;1.62;1.59;1.57;1.54;1.62;1.487;..;
Netherlands;NLD;Foreign direct investment, net inflows (BoP, current US$);BX.KLT.DINV.CD.WD;1.43075E+11;3.76244E+11;2.75562E+11;1.99506E+11;-2.86149E+11;-1.27019E+11;-2.21106E+11;-1.15499E+11;15562510630;-3.09007E+11;
Netherlands;NLD;Forest area (sq. km);AG.LND.FRST.K2;3665.6;3648.3;3657.6;3667;3676.3;3685.7;3695;3704.367;3713.689;..;
Netherlands;NLD;GDP (current US$);NY.GDP.MKTP.CD;9.01557E+11;7.75744E+11;7.97164E+11;8.48234E+11;9.29734E+11;9.28903E+11;9.32561E+11;1.05447E+12;1.04654E+12;1.15436E+12;
Netherlands;NLD;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;1.612610074;2.120605224;2.424285765;2.781546099;2.258740396;2.300091595;-3.867953393;6.276830732;5.00723459;0.074560722;
Netherlands;NLD;GNI per capita, Atlas method (current US$);NY.GNP.PCAP.CD;51600;49250;46430;46200;50480;51920;50030;58150;60030;62540;
Netherlands;NLD;GNI per capita, PPP (current international $);NY.GNP.PCAP.PP.CD;48740;49790;51020;54460;57610;59850;59070;67970;73660;77450;
Netherlands;NLD;GNI, Atlas method (current US$);NY.GNP.ATLS.CD;8.70181E+11;8.34316E+11;7.90735E+11;7.91405E+11;8.69842E+11;9.00518E+11;8.7264E+11;1.01962E+12;1.06268E+12;1.11801E+12;
Netherlands;NLD;GNI, PPP (current international $);NY.GNP.MKTP.PP.CD;8.21941E+11;8.43432E+11;8.68878E+11;9.32893E+11;9.92691E+11;1.03804E+12;1.03031E+12;1.19172E+12;1.30384E+12;1.38454E+12;
Netherlands;NLD;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;17.70663413;22.16998605;19.77644323;20.21519296;20.48044325;21.75803569;21.35197798;22.19381975;22.86329516;19.95974144;
Netherlands;NLD;High-technology exports (% of manufactured exports);TX.VAL.TECH.MF.ZS;24.55596876;24.07401292;24.00874049;22.92190252;22.51320612;23.04823469;23.16397609;22.00232119;21.95783801;24.11606599;
Netherlands;NLD;Immunization, measles (% of children ages 12-23 months);SH.IMM.MEAS;96;95;94;93;93;94;94;93;89;89;
Netherlands;NLD;Imports of goods and services (% of GDP);NE.IMP.GNFS.ZS;70.33362952;76.33396503;70.05602805;74.46651244;76.50268712;75.35573239;70.99170446;76.70483989;87.66386267;77.3683752;
Netherlands;NLD;Income share held by lowest 20%;SI.DST.FRST.20;8.8;8.9;8.8;8.8;8.9;8.6;9.2;9.4;..;..;
Netherlands;NLD;Industry (including construction), value added (% of GDP);NV.IND.TOTL.ZS;17.68187826;17.41481031;16.96407123;17.12101175;17.32410485;17.11275575;17.37947709;17.70612977;18.65639653;18.74692651;
Netherlands;NLD;Inflation, GDP deflator (annual %);NY.GDP.DEFL.KD.ZG;0.344077998;0.888432968;0.565543725;1.43932716;2.533402871;3.027883684;2.355730282;2.747343238;6.155574926;7.343742685;
Netherlands;NLD;Life expectancy at birth, total (years);SP.DYN.LE00.IN;81.70731707;81.5097561;81.56097561;81.76097561;81.81219512;82.11219512;81.35853659;81.3097561;81.71463415;..;
Netherlands;NLD;Merchandise trade (% of GDP);TG.VAL.TOTL.GD.ZS;139.9779157;139.5495747;134.401838;144.6194881;147.5905572;144.7162935;136.1545452;151.4892584;177.9432779;154.0871988;
Netherlands;NLD;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;1.159687891;1.132711505;1.163626918;1.156803668;1.216674182;1.318360996;1.441263983;1.398251984;1.352189612;1.532562471;
Netherlands;NLD;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;115.3822493;122.1109286;121.9889276;119.3221581;122.1100816;125.3335923;122.8307665;125.0621654;118.0652669;..;
Netherlands;NLD;Mortality rate, under-5 (per 1,000 live births);SH.DYN.MORT;4.1;4.1;4.1;4;4;4;4;4;3.9;..;
Netherlands;NLD;Net barter terms of trade index (2015 = 100);TT.PRI.MRCH.XD.WD;98.88327356;100;100.8394929;99.91817872;99.74866333;99.65066199;99.09250366;96.9359057;..;..;
Netherlands;NLD;Net migration;SM.POP.NETM;36591;55585;88743;86332;87197;109003;67598;106416;224472;144558;
Netherlands;NLD;Net official development assistance and official aid received (current US$);DT.ODA.ALLD.CD;..;..;..;..;..;..;..;..;..;..;
Netherlands;NLD;Personal remittances, received (current US$);BX.TRF.PWKR.CD.DT;3723144479;3276248684;3206127086;3417061015;3724082172;3673480765;3622290492;3956821809;3729112483;4060991921;
Netherlands;NLD;Population density (people per sq. km of land area);EN.POP.DNST;500.5938854;503.1162162;505.8008316;508.8;511.7797446;515.1432729;518.013068;520.7319275;525.7196911;..;
Netherlands;NLD;Population growth (annual %);SP.POP.GROW;0.359828173;0.443220089;0.53217888;0.591203366;0.583933409;0.655071575;0.55554079;0.523490508;0.953278923;0.990139687;
Netherlands;NLD;Population, total;SP.POP.TOTL;16865008;16939923;17030314;17131296;17231624;17344874;17441500;17533044;17700982;17877117;
Netherlands;NLD;Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population);SI.POV.DDAY;0.1;0.1;0;0.2;0.1;0.1;0;0.1;..;..;
Netherlands;NLD;Poverty headcount ratio at national poverty lines (% of population);SI.POV.NAHC;..;12.7;13.2;13.3;13.2;13.4;14.4;14.5;..;..;
Netherlands;NLD;Prevalence of HIV, total (% of population ages 15-49);SH.DYN.AIDS.ZS;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;..;..;
Netherlands;NLD;Prevalence of underweight, weight for age (% of children under 5);SH.STA.MALN.ZS;..;..;..;..;..;..;..;..;..;..;
Netherlands;NLD;Primary completion rate, total (% of relevant age group);SE.PRM.CMPT.ZS;..;..;..;..;..;..;..;..;..;..;
Netherlands;NLD;Revenue, excluding grants (% of GDP);GC.REV.XGRT.GD.ZS;38.66218114;37.6233418;38.41843996;38.5626634;38.63869331;38.75148084;38.70524445;38.47961416;37.93634662;..;
Netherlands;NLD;School enrollment, primary (% gross);SE.PRM.ENRR;..;106.0594177;105.6803665;105.0394211;104.5611115;104.5789108;104.3388138;104.3784027;104.2154465;..;
Netherlands;NLD;School enrollment, primary and secondary (gross), gender parity index (GPI);SE.ENR.PRSC.FM.ZS;..;1.008260012;1.009220004;1.007580042;1.005509973;1.006479979;1.00830996;..;..;..;
Netherlands;NLD;School enrollment, secondary (% gross);SE.SEC.ENRR;..;114.1379166;112.994278;115.2252274;114.5003204;114.8041687;136.2841644;135.9621735;138.7675018;..;
Netherlands;NLD;Surface area (sq. km);AG.SRF.TOTL.K2;41540;41540;41540;41540;41540;41540;41540;41540;41540;..;
Netherlands;NLD;Tax revenue (% of GDP);GC.TAX.TOTL.GD.ZS;20.42152758;20.88318375;21.54504114;22.69461325;22.66723233;23.56119248;23.77817488;23.93079468;23.2559216;..;
Netherlands;NLD;Terrestrial and marine protected areas (% of total territorial area);ER.PTD.TOTL.ZS;..;..;17.89245815;21.2099165;21.2099165;25.30903261;25.3109344;25.30794704;25.30695732;..;
Netherlands;NLD;Time required to start a business (days);IC.REG.DURS;3.5;3.5;3.5;3.5;3.5;3.5;..;..;..;..;
Netherlands;NLD;Total debt service (% of exports of goods, services and primary income);DT.TDS.DECT.EX.ZS;..;..;..;..;..;..;..;..;..;..;
Netherlands;NLD;Urban population growth (annual %);SP.URB.GROW;0.922227878;0.9802962;1.043217191;1.077686106;1.036375039;1.076084067;0.946610707;0.887108129;1.291902564;1.305085408;
Russian Federation;RUS;Adolescent fertility rate (births per 1,000 women ages 15-19);SP.ADO.TFRT;27.168;24.73;21.857;18.242;16.031;14.271;13.801;13.565;13.163;..;
Russian Federation;RUS;Agriculture, forestry, and fishing, value added (% of GDP);NV.AGR.TOTL.ZS;3.360605488;3.873104487;3.840217285;3.55363209;3.394253381;3.530302914;4.006351634;3.937600101;3.820767644;3.348558891;
Russian Federation;RUS;Annual freshwater withdrawals, total (% of internal resources);ER.H2O.FWTL.ZS;1.64216141;1.448051948;1.50255102;1.493738404;1.503246753;1.503246753;1.503246753;1.503246753;..;..;
Russian Federation;RUS;Births attended by skilled health staff (% of total);SH.STA.BRTC.ZS;99.7;99.7;99.7;99.7;99.7;99.7;99.6;..;..;..;
Russian Federation;RUS;Contraceptive prevalence, any method (% of married women ages 15-49);SP.DYN.CONU.ZS;..;..;..;..;..;..;..;..;..;..;
Russian Federation;RUS;Domestic credit provided by financial sector (% of GDP);FS.AST.DOMS.GD.ZS;..;..;..;76.17377999;71.314706;70.85196039;86.1587078;..;..;..;
Russian Federation;RUS;Electric power consumption (kWh per capita);EG.USE.ELEC.KH.PC;6583.543279;..;..;..;..;..;..;..;..;..;
Russian Federation;RUS;Energy use (kg of oil equivalent per capita);EG.USE.PCAP.KG.OE;4928.566227;..;..;..;..;..;..;..;..;..;
Russian Federation;RUS;Exports of goods and services (% of GDP);NE.EXP.GNFS.ZS;27.11109705;28.70338944;25.85448298;26.09088098;30.7932568;28.43343068;25.52218551;29.77121449;28.02571917;23.083003;
Russian Federation;RUS;External debt stocks, total (DOD, current US$);DT.DOD.DECT.CD;..;..;..;..;..;..;..;..;..;..;
Russian Federation;RUS;Fertility rate, total (births per woman);SP.DYN.TFRT.IN;1.75;1.777;1.762;1.621;1.579;1.504;1.505;1.505;1.416;..;
Russian Federation;RUS;Foreign direct investment, net inflows (BoP, current US$);BX.KLT.DINV.CD.WD;22031340000;6852970000;32538900000;28557440000;8784850000;31974770000;9478810000;40450000000;-39800944227;-10045103795;
Russian Federation;RUS;Forest area (sq. km);AG.LND.FRST.K2;8149714.88;8149304.6;8151210.3;8153116;8153116;8153116;8153116;8153116;8153116;..;
Russian Federation;RUS;GDP (current US$);NY.GDP.MKTP.CD;2.05924E+12;1.36348E+12;1.27679E+12;1.5742E+12;1.65733E+12;1.69312E+12;1.49308E+12;1.84339E+12;2.26603E+12;2.02142E+12;
Russian Federation;RUS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;0.736267222;-1.972719226;0.193690071;1.825790064;2.807245411;2.198075713;-2.653654501;5.614290376;-2.069711525;3.6;
Russian Federation;RUS;GNI per capita, Atlas method (current US$);NY.GNP.PCAP.CD;14590;11740;9680;9160;10180;11190;10660;11720;12810;14250;
Russian Federation;RUS;GNI per capita, PPP (current international $);NY.GNP.PCAP.PP.CD;24840;23330;23340;25090;27930;29990;30750;38030;40140;43530;
Russian Federation;RUS;GNI, Atlas method (current US$);NY.GNP.ATLS.CD;2.13799E+12;1.72523E+12;1.42695E+12;1.35232E+12;1.50518E+12;1.65562E+12;1.575E+12;1.72586E+12;1.87941E+12;2.08485E+12;
Russian Federation;RUS;GNI, PPP (current international $);NY.GNP.MKTP.PP.CD;3.63933E+12;3.42861E+12;3.44059E+12;3.7054E+12;4.12871E+12;4.43479E+12;4.54238E+12;5.59868E+12;5.88924E+12;6.36879E+12;
Russian Federation;RUS;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;22.39086423;22.14872532;23.09542247;23.60675586;21.91808915;22.66151377;23.45582915;22.70917293;22.79293448;25.69760894;
Russian Federation;RUS;High-technology exports (% of manufactured exports);TX.VAL.TECH.MF.ZS;12.1254086;15.99206653;15.79011905;12.32469919;11.35528226;12.90531554;9.193638978;9.729847727;..;..;
Russian Federation;RUS;Immunization, measles (% of children ages 12-23 months);SH.IMM.MEAS;98;98;98;98;98;98;97;97;97;97;
Russian Federation;RUS;Imports of goods and services (% of GDP);NE.IMP.GNFS.ZS;20.69024421;20.65595987;20.66363686;20.78564336;20.78764357;20.79532298;20.44472269;20.42522661;15.23298566;18.74552218;
Russian Federation;RUS;Income share held by lowest 20%;SI.DST.FRST.20;6.2;6.2;6.2;6.5;6.7;6.7;7.4;6.9;..;..;
Russian Federation;RUS;Industry (including construction), value added (% of GDP);NV.IND.TOTL.ZS;27.93152706;29.79405999;29.17390507;30.67329689;32.55429805;32.15049584;29.71712458;31.40207238;32.09553657;30.64753454;
Russian Federation;RUS;Inflation, GDP deflator (annual %);NY.GDP.DEFL.KD.ZG;7.490071117;7.249735907;2.844222698;5.349815088;9.997976711;3.263132819;0.898246027;19.41158906;16.71527406;7.073601566;
Russian Federation;RUS;Life expectancy at birth, total (years);SP.DYN.LE00.IN;70.74365854;71.18341463;71.65121951;72.45146341;72.66219512;73.08390244;71.33878049;69.9002439;72.54560976;..;
Russian Federation;RUS;Merchandise trade (% of GDP);TG.VAL.TOTL.GD.ZS;39.07671659;39.19655181;37.06203467;37.56366665;41.80039658;39.78448002;38.4185427;43.13824044;38.33074986;35.99046555;
Russian Federation;RUS;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;4.112992978;4.871514747;5.425147705;4.248996052;3.71982244;3.860337504;4.171478901;3.611740683;4.690034831;5.864188872;
Russian Federation;RUS;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;152.7878864;156.7665611;157.718498;156.187408;157.431312;164.3876311;163.5893357;168.9847242;..;..;
Russian Federation;RUS;Mortality rate, under-5 (per 1,000 live births);SH.DYN.MORT;8.9;8.3;7.5;6.9;6.3;5.8;5.4;5.1;4.8;..;
Russian Federation;RUS;Net barter terms of trade index (2015 = 100);TT.PRI.MRCH.XD.WD;131.4728682;100;81.51950715;92.23023057;108.0862067;109.3195555;89.1523526;115.2452309;..;..;
Russian Federation;RUS;Net migration;SM.POP.NETM;264698;384756;447645;396619;339972;336494;334094;314112;765629;27807;
Russian Federation;RUS;Net official development assistance and official aid received (current US$);DT.ODA.ALLD.CD;..;..;..;..;..;..;..;..;..;..;
Russian Federation;RUS;Personal remittances, received (current US$);BX.TRF.PWKR.CD.DT;7776540000;6903390000;6688670000;8235000000;9287270000;10432480000;9914970000;9646920000;3245171006;2548740541;
Russian Federation;RUS;Population density (people per sq. km of land area);EN.POP.DNST;8.807374242;8.832012222;8.854894739;8.871857687;8.878259765;8.881629457;8.868919885;8.838487574;8.807356534;..;
Russian Federation;RUS;Population growth (annual %);SP.POP.GROW;0.299667432;0.279352078;0.258751057;0.191382529;0.072135617;0.037947214;-0.143202032;-0.34372441;-0.35284311;-0.285217601;
Russian Federation;RUS;Population, total;SP.POP.TOTL;144237223;144640716;145015460;145293260;145398106;145453291;145245148;144746762;144236933;143826130;
Russian Federation;RUS;Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population);SI.POV.DDAY;0.3;0.3;0.3;0.3;0.1;0.2;0.1;0.2;..;..;
Russian Federation;RUS;Poverty headcount ratio at national poverty lines (% of population);SI.POV.NAHC;11.3;13.4;13.2;12.9;12.6;12.3;12.1;11;..;..;
Russian Federation;RUS;Prevalence of HIV, total (% of population ages 15-49);SH.DYN.AIDS.ZS;..;..;..;..;..;..;..;..;..;..;
Russian Federation;RUS;Prevalence of underweight, weight for age (% of children under 5);SH.STA.MALN.ZS;..;..;..;..;..;..;..;..;..;..;
Russian Federation;RUS;Primary completion rate, total (% of relevant age group);SE.PRM.CMPT.ZS;95.01026154;97.34127808;94.93540955;..;99.5994873;100.0243378;..;..;..;..;
Russian Federation;RUS;Revenue, excluding grants (% of GDP);GC.REV.XGRT.GD.ZS;27.15173471;24.47204767;24.26843082;24.48458569;27.51639632;27.48045175;27.67671731;26.37086328;27.30836429;..;
Russian Federation;RUS;School enrollment, primary (% gross);SE.PRM.ENRR;97.49626923;98.38278198;98.33412933;100.767601;102.0685577;101.8323364;102.7630463;101.9085312;101.1360703;97.74620056;
Russian Federation;RUS;School enrollment, primary and secondary (gross), gender parity index (GPI);SE.ENR.PRSC.FM.ZS;0.988669991;0.988810003;0.991859972;0.983160019;0.977890015;0.979820013;..;..;..;..;
Russian Federation;RUS;School enrollment, secondary (% gross);SE.SEC.ENRR;95.60562897;96.32926178;95.91426849;97.52062988;99.21350098;100.4717407;92.75225067;93.34156036;93.93538666;92.48404694;
Russian Federation;RUS;Surface area (sq. km);AG.SRF.TOTL.K2;17098250;17098250;17098250;17098250;17098250;17098250;17098250;17098250;17098250;..;
Russian Federation;RUS;Tax revenue (% of GDP);GC.TAX.TOTL.GD.ZS;13.2553613;10.64209481;9.1831221;10.28840567;11.4687676;10.93839974;10.79911962;11.60649448;10.97033878;..;
Russian Federation;RUS;Terrestrial and marine protected areas (% of total territorial area);ER.PTD.TOTL.ZS;..;..;7.611176526;7.616249085;7.616249085;7.616248504;7.616248504;8.574354662;8.574354662;..;
Russian Federation;RUS;Time required to start a business (days);IC.REG.DURS;11.5;10.8;10.1;10.1;10.1;10.1;..;..;..;..;
Russian Federation;RUS;Total debt service (% of exports of goods, services and primary income);DT.TDS.DECT.EX.ZS;..;..;..;..;..;..;..;..;..;..;
Russian Federation;RUS;Urban population growth (annual %);SP.URB.GROW;0.41738374;0.414487432;0.412583123;0.36382427;0.261746892;0.244631029;0.080447499;-0.103223778;-0.096945928;-0.012714052;
Saudi Arabia;SAU;Adolescent fertility rate (births per 1,000 women ages 15-19);SP.ADO.TFRT;15.908;15.177;14.963;14.657;14.249;12.803;11.266;10.467;10.29;..;
Saudi Arabia;SAU;Agriculture, forestry, and fishing, value added (% of GDP);NV.AGR.TOTL.ZS;2.288633673;2.772920529;2.947027027;2.867452624;2.481628909;2.559547773;2.960250472;2.67515943;2.40492088;2.714942864;
Saudi Arabia;SAU;Annual freshwater withdrawals, total (% of internal resources);ER.H2O.FWTL.ZS;894.7083333;948.875;929.5833333;955.9583333;974.1666667;974.1666667;974.1666667;974.1666667;..;..;
Saudi Arabia;SAU;Births attended by skilled health staff (% of total);SH.STA.BRTC.ZS;..;98;98;99.7;99.4;94.8;..;..;..;..;
Saudi Arabia;SAU;Contraceptive prevalence, any method (% of married women ages 15-49);SP.DYN.CONU.ZS;..;..;24.6;..;..;27.6;..;..;..;..;
Saudi Arabia;SAU;Domestic credit provided by financial sector (% of GDP);FS.AST.DOMS.GD.ZS;..;..;..;..;..;..;..;..;..;..;
Saudi Arabia;SAU;Electric power consumption (kWh per capita);EG.USE.ELEC.KH.PC;10267.37776;..;..;..;..;..;..;..;..;..;
Saudi Arabia;SAU;Energy use (kg of oil equivalent per capita);EG.USE.PCAP.KG.OE;7541.882831;..;..;..;..;..;..;..;..;..;
Saudi Arabia;SAU;Exports of goods and services (% of GDP);NE.EXP.GNFS.ZS;46.24818942;32.5639318;30.15915916;33.56575154;37.19850984;34.08919621;24.90197082;32.77465349;40.22127697;34.74920044;
Saudi Arabia;SAU;External debt stocks, total (DOD, current US$);DT.DOD.DECT.CD;..;..;..;..;..;..;..;..;..;..;
Saudi Arabia;SAU;Fertility rate, total (births per woman);SP.DYN.TFRT.IN;2.686;2.637;2.59;2.584;2.546;2.504;2.465;2.427;2.393;..;
Saudi Arabia;SAU;Foreign direct investment, net inflows (BoP, current US$);BX.KLT.DINV.CD.WD;1509063087;3970644085;21954833890;1014062501;12141122233;3079217251;1621264195;23111903141;28055082624;12319037833;
Saudi Arabia;SAU;Forest area (sq. km);AG.LND.FRST.K2;9770;9770;9770;9770;9770;9770;9770;9770;9770;..;
Saudi Arabia;SAU;GDP (current US$);NY.GDP.MKTP.CD;7.66606E+11;6.69484E+11;6.66E+11;7.14995E+11;8.46584E+11;8.38565E+11;7.34271E+11;8.74156E+11;1.10857E+12;1.06758E+12;
Saudi Arabia;SAU;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;3.811422791;4.509059063;1.884492736;0.911048656;3.19922678;1.09773375;-3.581534863;5.07511035;7.485984291;-0.754914811;
Saudi Arabia;SAU;GNI per capita, Atlas method (current US$);NY.GNP.PCAP.CD;28440;25840;23220;22320;25550;27720;25640;28190;31120;31860;
Saudi Arabia;SAU;GNI per capita, PPP (current international $);NY.GNP.PCAP.PP.CD;62780;53730;49360;52090;57250;56730;46130;56590;61970;61440;
Saudi Arabia;SAU;GNI, Atlas method (current US$);NY.GNP.ATLS.CD;8.05023E+11;7.7049E+11;7.18619E+11;6.9144E+11;7.7151E+11;8.33397E+11;8.09095E+11;8.67841E+11;1.00123E+12;1.05986E+12;
Saudi Arabia;SAU;GNI, PPP (current international $);NY.GNP.MKTP.PP.CD;1.77712E+12;1.60207E+12;1.52799E+12;1.61359E+12;1.72866E+12;1.70566E+12;1.45547E+12;1.74212E+12;1.994E+12;2.04366E+12;
Saudi Arabia;SAU;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;29.01798821;34.22351772;30.89753754;28.79614953;26.12306276;28.29555132;27.69149419;25.44811986;26.42740459;29.34212012;
Saudi Arabia;SAU;High-technology exports (% of manufactured exports);TX.VAL.TECH.MF.ZS;0.590932385;0.787374422;1.305373511;0.734713775;0.543893288;0.648362905;0.60834161;0.305733656;..;22.68206826;
Saudi Arabia;SAU;Immunization, measles (% of children ages 12-23 months);SH.IMM.MEAS;98;98;98;96;98;95;96;98;98;97;
Saudi Arabia;SAU;Imports of goods and services (% of GDP);NE.IMP.GNFS.ZS;33.31345929;36.93995697;29.74626627;28.24856502;24.75707069;26.10899003;24.8115047;24.36816007;23.29239095;27.37780746;
Saudi Arabia;SAU;Income share held by lowest 20%;SI.DST.FRST.20;..;..;..;..;..;..;..;..;..;..;
Saudi Arabia;SAU;Industry (including construction), value added (% of GDP);NV.IND.TOTL.ZS;56.57513013;44.63949564;42.4239039;44.94597629;49.13400966;46.04781884;39.47053895;44.17359525;53.13661329;46.97367461;
Saudi Arabia;SAU;Inflation, GDP deflator (annual %);NY.GDP.DEFL.KD.ZG;-2.043404349;-16.43694691;-2.360450626;6.387316341;14.73361404;-2.022740338;-9.184568177;13.30070015;17.98394556;-2.964886675;
Saudi Arabia;SAU;Life expectancy at birth, total (years);SP.DYN.LE00.IN;76.757;76.918;77.064;77.16;77.212;77.304;76.239;76.936;77.905;..;
Saudi Arabia;SAU;Merchandise trade (% of GDP);TG.VAL.TOTL.GD.ZS;67.34451463;56.49512899;48.61096096;49.84009205;50.96223599;49.46141312;42.47082005;49.07911174;54.21941824;49.35991234;
Saudi Arabia;SAU;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;10.53506046;13.02283819;9.560482394;9.846226924;8.813335176;7.794588442;8.79217411;7.229219837;6.397422153;7.086386302;
Saudi Arabia;SAU;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;164.1527601;161.21011;143.4406683;117.5995716;117.9691219;115.2711969;120.052537;126.3611144;132.3800002;..;
Saudi Arabia;SAU;Mortality rate, under-5 (per 1,000 live births);SH.DYN.MORT;9.6;9.1;8.6;8.1;7.7;7.3;7;6.7;6.4;..;
Saudi Arabia;SAU;Net barter terms of trade index (2015 = 100);TT.PRI.MRCH.XD.WD;150.0466709;100;89.00675024;111.9274833;125.0010893;127.6565465;113.1968627;139.8961599;..;..;
Saudi Arabia;SAU;Net migration;SM.POP.NETM;469144;465292;-26997;-920812;-988751;191582;-74725;-106287;977072;325691;
Saudi Arabia;SAU;Net official development assistance and official aid received (current US$);DT.ODA.ALLD.CD;..;..;..;..;..;..;..;..;..;..;
Saudi Arabia;SAU;Personal remittances, received (current US$);BX.TRF.PWKR.CD.DT;273304000;295434400;317361866.7;290788000;334914666.7;334029333.3;302253072.1;294914319.7;287019259.8;311428856;
Saudi Arabia;SAU;Population density (people per sq. km of land area);EN.POP.DNST;13.16900251;13.87008452;14.39937758;14.41014984;14.04680721;13.98517879;14.67770237;14.32038247;14.96737855;..;
Saudi Arabia;SAU;Population growth (annual %);SP.POP.GROW;2.450431393;5.186855519;3.745065405;0.074782562;-2.553768258;-0.439701419;4.833138517;-2.464562615;4.418919945;3.328779395;
Saudi Arabia;SAU;Population, total;SP.POP.TOTL;28309273;29816382;30954198;30977355;30196281;30063799;31552510;30784383;32175224;33264292;
Saudi Arabia;SAU;Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population);SI.POV.DDAY;..;..;..;..;..;..;..;..;..;..;
Saudi Arabia;SAU;Poverty headcount ratio at national poverty lines (% of population);SI.POV.NAHC;..;..;..;..;..;..;..;..;..;..;
Saudi Arabia;SAU;Prevalence of HIV, total (% of population ages 15-49);SH.DYN.AIDS.ZS;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;..;
Saudi Arabia;SAU;Prevalence of underweight, weight for age (% of children under 5);SH.STA.MALN.ZS;..;5.8;4.7;6.2;3.3;4;3.5;..;..;..;
Saudi Arabia;SAU;Primary completion rate, total (% of relevant age group);SE.PRM.CMPT.ZS;..;..;..;100.3297424;101.8686218;98.50849152;96.20864868;96.46363068;120.119133;..;
Saudi Arabia;SAU;Revenue, excluding grants (% of GDP);GC.REV.XGRT.GD.ZS;36.18168676;24.40461633;20.79875757;25.79062298;28.53262162;29.48322213;28.39401391;29.45273375;30.50565553;..;
Saudi Arabia;SAU;School enrollment, primary (% gross);SE.PRM.ENRR;102.0335999;102.6921463;103.4481506;106.08535;105.4315491;103.1577835;102.7124023;101.5139923;102.7059479;..;
Saudi Arabia;SAU;School enrollment, primary and secondary (gross), gender parity index (GPI);SE.ENR.PRSC.FM.ZS;..;1.003550053;0.956160009;0.95757997;0.977729976;0.960340023;0.974160016;0.988870025;..;..;
Saudi Arabia;SAU;School enrollment, secondary (% gross);SE.SEC.ENRR;99.40814972;103.2760086;105.0498962;105.574379;105.8828583;104.4500198;103.2773285;103.5870132;119.9683685;..;
Saudi Arabia;SAU;Surface area (sq. km);AG.SRF.TOTL.K2;2149690;2149690;2149690;2149690;2149690;2149690;2149690;2149690;2149690;..;
Saudi Arabia;SAU;Tax revenue (% of GDP);GC.TAX.TOTL.GD.ZS;2.734303799;3.258627736;3.282762816;3.259816338;8.292497312;6.997776923;8.23747103;9.673488847;7.772022513;..;
Saudi Arabia;SAU;Terrestrial and marine protected areas (% of total territorial area);ER.PTD.TOTL.ZS;..;..;4.040946038;4.528372363;4.528372363;4.528371918;4.528371918;4.528371918;4.528371918;..;
Saudi Arabia;SAU;Time required to start a business (days);IC.REG.DURS;24.7;23.2;19.2;17.7;17.7;10.4;..;..;..;..;
Saudi Arabia;SAU;Total debt service (% of exports of goods, services and primary income);DT.TDS.DECT.EX.ZS;..;..;..;..;..;..;..;..;..;..;
